time,seconds_elapsed,z,y,x
1772538591086542600,0.05954248046875,0.020767347887158394,-0.03823636472225189,-0.000034411903470754623
1772538591096557600,0.0695576171875,0.0006394426454789937,-0.021113568916916847,0.012467797845602036
1772538591106573800,0.07957373046875,-0.02320822700858116,-0.01516718976199627,0.02449963241815567
1772538591116588500,0.089588623046875,-0.03178760036826134,0.007341315038502216,0.023188823834061623
1772538591126603500,0.099603515625,-0.02935713902115822,0.016561364755034447,0.011909659020602703
1772538591136619800,0.109619873046875,-0.014739048667252064,0.02000935934484005,0.0036874155048280954
1772538591146634800,0.119634765625,0.009784610942006111,0.015719087794423103,0.001709631411358714
1772538591156650800,0.129650634765625,0.029913581907749176,-0.00405515031889081,0.0007423711940646172
1772538591166665700,0.139665771484375,0.04571104049682617,-0.03409760072827339,-0.0019444874487817287
1772538591176680700,0.1496806640625,0.04594007506966591,-0.04021541401743889,0.005777081940323114
1772538591186696700,0.15969677734375,0.03639811649918556,-0.019983991980552673,0.005310548935085535
1772538591196711700,0.169711669921875,0.027084244415163994,0.011505757458508015,-0.0023612193763256073
1772538591206727700,0.179727783203125,0.02194826304912567,0.03667999058961868,-0.007603412959724665
1772538591216742700,0.18974267578125,0.013190191239118576,0.04137807339429855,-0.0020693643018603325
1772538591226758000,0.1997578125,0.0019246841548010707,0.02858847565948963,0.005895116366446018
1772538591236773600,0.209773681640625,0.00005727563984692097,0.010695493780076504,0.012450753711163998
1772538591246788900,0.219788818359375,0.004274732433259487,-0.00237494008615613,0.014352277852594852
1772538591256803800,0.229803955078125,0.016032055020332336,-0.00912951584905386,0.0028287796303629875
1772538591266819800,0.23981982421875,0.027655823156237602,-0.013517857529222965,-0.012410479597747326
1772538591276834800,0.249834716796875,0.03871086984872818,-0.012828364968299866,-0.014010240323841572
1772538591286850800,0.259850830078125,0.040903240442276,-0.013321425765752792,-0.002855764701962471
1772538591296865800,0.26986572265625,0.032078057527542114,-0.009501387365162373,0.015430564060807228
1772538591306880800,0.279880859375,0.02915664203464985,0.005873639136552811,0.029779408127069473
1772538591316896800,0.289896728515625,0.03210689499974251,0.01629032753407955,0.03410331532359123
1772538591326911700,0.299911865234375,0.029802586883306503,0.006961734965443611,0.030489202588796616
1772538591336927700,0.309927734375,0.02828112244606018,-0.010980513878166676,0.021282121539115906
1772538591346942700,0.319942626953125,0.028113551437854767,-0.023871198296546936,0.016504555940628052
1772538591356957700,0.329957763671875,0.028879210352897644,-0.028687525540590286,0.015265388414263725
1772538591366973700,0.3399736328125,0.024740062654018402,-0.030706418678164482,0.008454469963908195
1772538591376988700,0.34998876953125,0.017597731202840805,-0.03147101029753685,-0.0005472810007631779
1772538591387004700,0.360004638671875,0.01696055568754673,-0.024815132841467857,-0.012485989369452
1772538591397019600,0.37001953125,0.019697751849889755,-0.023541875183582306,-0.021024882793426514
1772538591407034600,0.38003466796875,0.01797529309988022,-0.028070248663425446,-0.01968291960656643
1772538591417050600,0.390050537109375,0.012275595217943192,-0.030659109354019165,-0.011936316266655922
1772538591427065600,0.400065673828125,0.002543804468587041,-0.029164016246795654,-0.006217650603502989
1772538591437081900,0.410081787109375,0.000327788176946342,-0.022901326417922974,-0.0058557274751365185
1772538591447096800,0.420096923828125,-0.0010667075403034687,-0.013288091868162155,-0.010523095726966858
1772538591457111600,0.430111572265625,-0.0019649919122457504,-0.008278952911496162,-0.022405587136745453
1772538591467127800,0.4401279296875,-0.002139762509614229,-0.0014287770027294755,-0.025037530809640884
1772538591477142800,0.450142822265625,-0.003552569542080164,0.0032067210413515568,-0.018862459808588028
1772538591487157800,0.46015771484375,-0.0013917528558522463,0.005919084884226322,-0.0013713468797504902
1772538591497173800,0.470173828125,-0.00218857079744339,0.0047414349392056465,0.02035658434033394
1772538591507188700,0.480188720703125,0.001887467224150896,0.0023619369603693485,0.04075716435909271
1772538591517204700,0.490204833984375,0.003941829781979322,0.0022114687599241734,0.04952508956193924
1772538591527219700,0.5002197265625,0.0054046339355409145,0.014214564114809036,0.04396843910217285
1772538591537234700,0.510234619140625,0.012240968644618988,0.0272976104170084,0.030092570930719376
1772538591547250700,0.520250732421875,0.01784905232489109,0.03896864876151085,0.015112821012735367
1772538591557265700,0.530265625,0.020164404064416885,0.03336695581674576,0.008560912683606148
1772538591567281700,0.54028173828125,0.016877131536602974,0.018826346844434738,0.009792476892471313
1772538591577296600,0.550296630859375,0.009440253488719463,0.002203161595389247,0.01669805496931076
1772538591587311900,0.560311767578125,0.005783749278634787,-0.0023551967460662127,0.02380034327507019
1772538591597327600,0.57032763671875,0.007442898582667112,0.011671938933432102,0.027258191257715225
1772538591607342800,0.5803427734375,0.013397458009421825,0.03051244467496872,0.02361176162958145
1772538591617358600,0.590358642578125,0.0201264675706625,0.03473089262843132,0.017077695578336716
1772538591627373600,0.60037353515625,0.02555312030017376,0.02451363578438759,0.005645309574902058
1772538591637388800,0.610388916015625,0.03463263809680939,0.01215417217463255,-0.007460105698555708
1772538591647404800,0.62040478515625,0.04030269756913185,-0.00599506963044405,-0.02373095229268074
1772538591657419800,0.630419677734375,0.040458761155605316,-0.019876796752214432,-0.03439504653215408
1772538591667434800,0.640434814453125,0.04227582737803459,-0.016338875517249107,-0.03747561201453209
1772538591677451000,0.650450927734375,0.04959632456302643,0.003346146084368229,-0.03193517401814461
1772538591687466000,0.660466064453125,0.05174270272254944,0.03619282320141792,-0.024029135704040527
1772538591697482000,0.67048193359375,0.04909099265933037,0.06192854419350624,-0.008321811445057392
1772538591707497000,0.6804970703125,0.049310050904750824,0.07217784970998764,0.010595148429274559
1772538591717512000,0.690511962890625,0.04688284546136856,0.06821320205926895,0.02997603639960289
1772538591727528000,0.70052783203125,0.04483027383685112,0.06032805144786835,0.04405936971306801
1772538591737543000,0.71054296875,0.0474175326526165,0.06159917265176773,0.04123295843601227
1772538591747559000,0.720558837890625,0.055260010063648224,0.06321491301059723,0.02644309028983116
1772538591757574000,0.730573974609375,0.06355283409357071,0.05060165002942085,0.010798882693052292
1772538591767588900,0.7405888671875,0.06531677395105362,0.033627476543188095,-0.000819808803498745
1772538591777604900,0.75060498046875,0.06395936757326126,0.011683296412229538,-0.011517727747559547
1772538591787619800,0.760619873046875,0.05895780399441719,-0.005206573288887739,-0.01992396079003811
1772538591797634800,0.770634765625,0.051947832107543945,-0.010650606825947762,-0.0308234803378582
1772538591807650800,0.78065087890625,0.04125305265188217,0.0038219187408685684,-0.03557838127017021
1772538591817665800,0.790665771484375,0.031169258058071136,0.0217127688229084,-0.03579782694578171
1772538591827681800,0.800681884765625,0.017842456698417664,0.030172176659107208,-0.028043020516633987
1772538591837696800,0.81069677734375,0.0037639224901795387,0.030338089913129807,-0.01500684767961502
1772538591847711700,0.820711669921875,-0.003698247019201517,0.02972245402634144,-0.013504473492503166
1772538591857727700,0.830727783203125,0.0004962318344041705,0.025748219341039658,-0.016548199579119682
1772538591867742700,0.84074267578125,0.006249719765037298,0.020780833438038826,-0.021323837339878082
1772538591877758700,0.8507587890625,0.008014862425625324,0.021119054406881332,-0.0186684001237154
1772538591887773700,0.860773681640625,0.0064318799413740635,0.030535725876688957,-0.01396765373647213
1772538591897788700,0.87078857421875,-0.0007807592046447098,0.031608980149030685,-0.013682164251804352
1772538591907804700,0.8808046875,-0.0013356817653402686,0.024700094014406204,-0.01547625195235014
1772538591917819600,0.890819580078125,0.0047738756984472275,0.012386170215904713,-0.02008431777358055
1772538591927834600,0.900834716796875,0.005515295080840588,0.009806574322283268,-0.0242005567997694
1772538591937850600,0.9108505859375,0.0008483715355396271,0.016736384481191635,-0.029278406873345375
1772538591947865600,0.920865478515625,0.0005779362400062382,0.030594510957598686,-0.02807256206870079
1772538591957881600,0.930881591796875,0.003706884104758501,0.03568008169531822,-0.018582653254270554
1772538591967896600,0.940896484375,0.005278795957565308,0.02604321576654911,-0.007281876634806395
1772538591977911800,0.950911865234375,0.008232241496443748,0.007471663877367973,0.0007571415044367313
1772538591987927600,0.960927490234375,0.009995000436902046,-0.012068867683410645,-0.004334945697337389
1772538591997942800,0.97094287109375,0.0188116617500782,-0.016121400520205498,-0.010871142148971558
1772538592007958800,0.980958740234375,0.02217455767095089,-0.011367256753146648,-0.013334561139345169
1772538592017974000,0.99097412109375,0.016230912879109383,-0.002391871064901352,-0.01784435845911503
1772538592027989000,1.000989013671875,0.008647244423627853,0.02271018736064434,-0.0257052481174469
1772538592038005000,1.0110048828125,0.003387235105037689,0.03619164228439331,-0.03207206726074219
