time,seconds_elapsed,z,y,x
1772534907359232000,0.04923193359375,0.46951717138290405,-0.2541806101799011,0.44664114713668823
1772534907369248800,0.059248779296875,0.524956464767456,-0.36324000358581543,0.7615743279457092
1772534907379264800,0.0692646484375,0.5340335965156555,-0.3955382704734802,1.0318084955215454
1772534907389282000,0.079281982421875,0.4770650863647461,-0.3283850848674774,1.2147681713104248
1772534907399298800,0.089298828125,0.3612796366214752,-0.25124529004096985,1.3189035654067993
1772534907409314800,0.099314697265625,0.22523152828216553,-0.26481273770332336,1.3492820262908936
1772534907419332000,0.10933203125,0.12189660966396332,-0.36902517080307007,1.301517128944397
1772534907429348900,0.119348876953125,0.07932225614786148,-0.5144851803779602,1.1188699007034302
1772534907439364900,0.12936474609375,0.1375804990530014,-0.48513367772102356,0.9028696417808533
1772534907449382100,0.139382080078125,0.25389033555984497,-0.30619561672210693,0.7025514841079712
1772534907459399000,0.14939892578125,0.3455590009689331,-0.005154281854629517,0.48388171195983887
1772534907469415000,0.159414794921875,0.3739349842071533,0.327630877494812,0.265469491481781
1772534907479432000,0.169431884765625,0.3382568657398224,0.6233645081520081,0.0915437638759613
1772534907489449000,0.179448974609375,0.27113163471221924,0.7695635557174683,-0.0531122200191021
1772534907499465000,0.18946484375,0.21773844957351685,0.8201777338981628,-0.1590311974287033
1772534907509482000,0.19948193359375,0.20642241835594177,0.8149299621582031,-0.19925744831562042
1772534907519499000,0.2094990234375,0.20038609206676483,0.7329719662666321,-0.20170356333255768
1772534907529515000,0.219514892578125,0.14154355227947235,0.5309203267097473,-0.18542525172233582
1772534907539532000,0.229531982421875,0.011640144512057304,0.3021814227104187,-0.14655642211437225
1772534907549548800,0.239548828125,-0.17066627740859985,0.09909436106681824,-0.09003961086273193
1772534907559565000,0.24956494140625,-0.38007649779319763,-0.12819765508174896,-0.054555654525756836
1772534907569582000,0.25958203125,-0.5934380292892456,-0.397007554769516,-0.03635933995246887
1772534907579598800,0.269598876953125,-0.7712572813034058,-0.7191176414489746,-0.05212658271193504
1772534907589614800,0.27961474609375,-0.8089077472686768,-0.820173442363739,-0.08326958864927292
1772534907599632100,0.289632080078125,-0.6450173258781433,-0.5016790628433228,-0.16550374031066895
1772534907609649000,0.29964892578125,-0.31667327880859375,0.0692557692527771,-0.35178226232528687
1772534907619665000,0.309664794921875,-0.015557654201984406,0.2722213864326477,-0.5170721411705017
1772534907629682200,0.31968212890625,0.12673556804656982,0.4067102372646332,-0.6411325931549072
1772534907639699000,0.329698974609375,0.14338618516921997,0.5147019624710083,-0.700549304485321
1772534907649715000,0.33971484375,0.17482933402061462,0.4698423445224762,-0.6717344522476196
1772534907659732000,0.34973193359375,0.31070008873939514,0.3981732130050659,-0.6042459607124329
1772534907669749000,0.3597490234375,0.48465588688850403,0.3945917785167694,-0.5264981389045715
1772534907679765000,0.369764892578125,0.6272838711738586,0.18420764803886414,-0.4291708171367645
1772534907689782000,0.379781982421875,0.6433752179145813,-0.14606532454490662,-0.3358200788497925
1772534907699799000,0.389799072265625,0.5241599082946777,-0.6293731331825256,-0.24548059701919556
1772534907709815000,0.39981494140625,0.33044955134391785,-1.0480047464370728,-0.09463915973901749
1772534907719832000,0.40983203125,0.09213578701019287,-1.452812910079956,0.10565798729658127
1772534907729848800,0.419848876953125,-0.09335923939943314,-1.9847195148468018,0.3813561499118805
1772534907739865000,0.429864990234375,-0.2763013541698456,-2.5615732669830322,0.6640411019325256
1772534907749881900,0.4398818359375,-0.4312201142311096,-3.2033603191375732,0.9103342294692993
1772534907759899000,0.44989892578125,-0.4928392469882965,-4.075177192687988,1.0662410259246826
1772534907769915000,0.459914794921875,-0.5293176174163818,-4.383790493011475,0.9833919405937195
1772534907779932000,0.469931884765625,0.40677735209465027,-2.3412749767303467,-0.014955779537558556
1772534907789949000,0.479948974609375,0.958103597164154,-1.5370469093322754,-0.5925376415252686
1772534907799965000,0.48996484375,0.23861150443553925,-0.4162060022354126,-1.1210219860076904
1772534907809982000,0.49998193359375,-0.19171670079231262,0.1956629753112793,-1.490397334098816
1772534907819999000,0.5099990234375,-0.17353689670562744,0.31938570737838745,-1.684370756149292
1772534907830015000,0.520014892578125,0.09388788044452667,0.29921892285346985,-1.7814326286315918
1772534907840031700,0.53003173828125,0.3507534861564636,0.5177688598632812,-1.8356205224990845
1772534907850049000,0.540049072265625,0.5981518626213074,0.830791711807251,-1.8284296989440918
1772534907860065000,0.55006494140625,0.904974102973938,1.006752610206604,-1.764622449874878
1772534907870081800,0.560081787109375,1.2568352222442627,1.1514520645141602,-1.678966999053955
1772534907880099000,0.57009912109375,1.4573118686676025,1.3281296491622925,-1.6417688131332397
1772534907890115000,0.580114990234375,1.3043358325958252,1.447566032409668,-1.5562103986740112
1772534907900131800,0.5901318359375,0.9434554576873779,1.2840681076049805,-1.3739548921585083
1772534907910148900,0.60014892578125,0.6939020752906799,1.0150457620620728,-0.9273810982704163
1772534907920165000,0.6101650390625,0.661248505115509,0.9462836980819702,-0.28931835293769836
1772534907930182000,0.620181884765625,0.7459572553634644,0.8673409819602966,0.2345094382762909
1772534907940199000,0.630198974609375,0.9304064512252808,0.8105008602142334,0.5740838050842285
1772534907950215000,0.64021484375,1.2390879392623901,0.6749430298805237,0.797676682472229
1772534907960232200,0.650232177734375,1.656188726425171,0.4117875397205353,0.7915878891944885
1772534907970249200,0.660249267578125,2.184945821762085,0.05240195617079735,0.7187621593475342
1772534907980265200,0.67026513671875,2.7458508014678955,-0.3033082187175751,0.5936776995658875
1772534907990282200,0.6802822265625,3.229374885559082,-0.47576892375946045,0.38567444682121277
1772534908000299300,0.69029931640625,3.526196002960205,-0.7076178789138794,0.18281376361846924
1772534908010315300,0.700315185546875,3.7493832111358643,-1.1684435606002808,0.06898971647024155
1772534908020332000,0.71033203125,3.811246633529663,-0.9851717352867126,0.2899567186832428
1772534908030349300,0.720349365234375,3.413728713989258,-1.1245306730270386,0.5077963471412659
1772534908040365300,0.730365234375,2.8668928146362305,-1.4499852657318115,0.7033419013023376
1772534908050382000,0.740382080078125,2.585937023162842,-1.624739170074463,0.8453741669654846
1772534908060399400,0.7503994140625,2.464158296585083,-1.4446756839752197,0.7849680781364441
1772534908070415400,0.760415283203125,2.135932207107544,-1.223366141319275,0.5302300453186035
1772534908080432000,0.77043212890625,1.5345005989074707,-1.1415927410125732,0.010725880973041058
1772534908090449200,0.78044921875,0.8736023306846619,-0.9724007844924927,-0.6900548338890076
1772534908100465400,0.79046533203125,0.33477160334587097,-0.4674699902534485,-1.3255887031555176
1772534908110482200,0.800482177734375,-0.11955568939447403,0.010372213087975979,-1.7838870286941528
1772534908120499200,0.810499267578125,-0.5469768047332764,0.2651163637638092,-1.9537439346313477
1772534908130515200,0.82051513671875,-0.8974964618682861,0.3256518542766571,-1.7820701599121094
1772534908140532200,0.8305322265625,-1.104225993156433,0.10380922257900238,-1.3793944120407104
1772534908150549200,0.84054931640625,-1.1889674663543701,-0.42508044838905334,-0.8751741051673889
1772534908160565200,0.850565185546875,-1.230967402458191,-1.1432255506515503,-0.40029388666152954
1772534908170582300,0.860582275390625,-1.0797269344329834,-1.8263460397720337,-0.1590794026851654
1772534908180599300,0.870599365234375,-0.7208625674247742,-2.5202524662017822,-0.13626863062381744
1772534908190615300,0.880615234375,-0.2630145847797394,-3.098310708999634,-0.24126800894737244
1772534908200632000,0.890632080078125,0.2894113063812256,-3.441725969314575,-0.46042966842651367
1772534908210649300,0.9006494140625,0.657440721988678,-3.5029399394989014,-0.9081696271896362
1772534908220665300,0.910665283203125,0.8921728134155273,-3.1874988079071045,-1.2575606107711792
1772534908230682000,0.92068212890625,1.2936818599700928,-2.5791923999786377,-1.2872394323349
1772534908240699400,0.930699462890625,1.4830989837646484,-1.5243843793869019,-1.569126009941101
1772534908250715100,0.940715087890625,1.0287953615188599,-0.8077002763748169,-1.7962896823883057
1772534908260732200,0.950732177734375,0.412293016910553,-0.7477450370788574,-1.802402377128601
1772534908270749200,0.960749267578125,-0.17265459895133972,-0.49583956599235535,-1.518185019493103
1772534908280765200,0.97076513671875,-0.7524343729019165,0.2042974829673767,-0.9683110117912292
1772534908290782200,0.9807822265625,-1.2589185237884521,0.8724622130393982,-0.3971867859363556
1772534908300799200,0.99079931640625,-1.5685914754867554,1.2308895587921143,0.07323586195707321
1772534908310815000,1.00081494140625,-1.6535143852233887,1.3034255504608154,0.47295689582824707
1772534908320832300,1.010832275390625,-1.4899859428405762,1.2130011320114136,0.8341127038002014
1772534908330849300,1.020849365234375,-1.0817533731460571,1.1528373956680298,1.1617792844772339
1772534908340865000,1.030864990234375,-0.6012072563171387,0.8934401869773865,1.197040319442749
1772534908350882300,1.04088232421875,-0.33001840114593506,0.5475632548332214,1.122498631477356
1772534908360899300,1.0508994140625,-0.28566691279411316,0.28324636816978455,1.0694868564605713
1772534908370915000,1.0609150390625,-0.36468183994293213,0.13222993910312653,1.0640926361083984
1772534908380932000,1.07093212890625,-0.4523693323135376,0.16133002936840057,1.0041613578796387
1772534908390949400,1.080949462890625,-0.5488705635070801,0.29625269770622253,0.8902696967124939
1772534908400965000,1.090965087890625,-0.651013195514679,0.5819222927093506,0.7536615133285522
1772534908410982100,1.100982177734375,-0.7235044240951538,0.8661039471626282,0.5510737895965576
1772534908420999200,1.110999267578125,-0.7321977615356445,1.1070140600204468,0.3149968385696411
1772534908431015200,1.12101513671875,-0.7084064483642578,1.2383661270141602,0.12818193435668945
1772534908441032200,1.1310322265625,-0.673491358757019,1.1822803020477295,0.052569467574357986
1772534908451049200,1.14104931640625,-0.5829899311065674,1.0208746194839478,0.09590043127536774
1772534908461065200,1.151065185546875,-0.4659261405467987,0.8827388286590576,0.21961943805217743
1772534908471082200,1.161082275390625,-0.36148256063461304,0.7613586187362671,0.34183430671691895
1772534908481099000,1.17109912109375,-0.2713846266269684,0.6515202522277832,0.40854036808013916
1772534908491115000,1.181114990234375,-0.15876434743404388,0.6806176900863647,0.46029090881347656
1772534908501132300,1.19113232421875,-0.04824875667691231,0.7843413949012756,0.5221865177154541
1772534908511149000,1.201149169921875,0.0280942190438509,0.8343417048454285,0.5796210169792175
1772534908521165000,1.2111650390625,0.07186007499694824,0.8780356645584106,0.6631545424461365
1772534908531182300,1.221182373046875,0.12137410044670105,0.9893550276756287,0.70271897315979
1772534908541199000,1.23119921875,0.1883517950773239,1.1510690450668335,0.6590367555618286
1772534908551215000,1.241215087890625,0.30007272958755493,1.3370094299316406,0.5710134506225586
1772534908561232100,1.251232177734375,0.4263465106487274,1.4569374322891235,0.558594286441803
1772534908571249200,1.261249267578125,0.4913843870162964,1.3007563352584839,0.7432019710540771
1772534908581265200,1.27126513671875,0.4661320149898529,0.8662179112434387,1.0389753580093384
1772534908591282200,1.2812822265625,0.46218788623809814,0.38663798570632935,1.2639447450637817
1772534908601299200,1.29129931640625,0.5553867816925049,0.020807011052966118,1.3009190559387207
1772534908611315200,1.301315185546875,0.7081470489501953,-0.14411082863807678,1.227676272392273
1772534908621332200,1.311332275390625,0.8841543197631836,0.04460208863019943,1.1793369054794312
1772534908631349000,1.321348876953125,1.0066463947296143,0.26711317896842957,1.237032413482666
1772534908641365200,1.331365234375,1.0368860960006714,-0.08169406652450562,1.3694642782211304
1772534908651382300,1.34138232421875,0.9459643959999084,-1.202712059020996,1.4609010219573975
1772534908661399000,1.35139892578125,0.7064633965492249,-2.738812208175659,1.4343180656433105
1772534908671415000,1.3614150390625,0.2099393904209137,-4.034225940704346,1.2771096229553223
1772534908681432300,1.371432373046875,-0.37641996145248413,-4.844956398010254,0.8367273807525635
1772534908691449000,1.381448974609375,-0.8927557468414307,-4.864802837371826,-0.0022652847692370415
1772534908701465000,1.391465087890625,-1.432330846786499,-3.504861354827881,-0.9794983863830566
1772534908711482400,1.401482421875,-1.8518556356430054,-1.3222591876983643,-1.7454195022583008
1772534908721499100,1.4114990234375,-1.8921040296554565,0.7191083431243896,-2.136687755584717
1772534908731515100,1.42151513671875,-1.7232625484466553,1.934787631034851,-1.9624040126800537
1772534908741532200,1.4315322265625,-1.474029302597046,2.2402594089508057,-1.351491928100586
1772534908751549200,1.441549072265625,-0.9881160855293274,1.9025899171829224,-0.6689565181732178
1772534908761565200,1.451565185546875,-0.3377876281738281,1.1185673475265503,-0.1919206976890564
1772534908771582200,1.461582275390625,0.34585142135620117,-0.058869440108537674,0.06588128209114075
1772534908781599200,1.47159912109375,0.9222404360771179,-1.547389268875122,0.1724410057067871
1772534908791615200,1.481615234375,1.3346590995788574,-2.8277275562286377,0.26462048292160034
1772534908801632300,1.49163232421875,1.6065740585327148,-3.187868356704712,0.44000107049942017
1772534908811649000,1.50164892578125,1.2104836702346802,-2.243480682373047,-0.026561835780739784
1772534908821665300,1.511665283203125,0.23473981022834778,-0.7916563153266907,-0.7016758322715759
1772534908831682300,1.521682373046875,-0.7443162202835083,0.5116885900497437,-1.1330949068069458
1772534908841699000,1.531698974609375,-1.4295486211776733,1.4158644676208496,-1.0619951486587524
1772534908851715000,1.541715087890625,-1.7822622060775757,1.8173280954360962,-0.6938442587852478
1772534908861732400,1.551732421875,-1.8154116868972778,1.6968435049057007,-0.22804461419582367
1772534908871749000,1.5617490234375,-1.6230283975601196,1.323534369468689,0.20449881255626678
1772534908881765000,1.57176513671875,-1.2931891679763794,0.9047069549560547,0.5046743750572205
1772534908891782400,1.581782470703125,-0.9235848188400269,0.5134289860725403,0.6765707731246948
1772534908901799200,1.591799072265625,-0.6283124089241028,0.2542903423309326,0.7586616277694702
1772534908911815200,1.601815185546875,-0.3948698341846466,0.3721346855163574,0.6425555348396301
1772534908921832200,1.611832275390625,-0.2394448071718216,0.633003830909729,0.3007238805294037
1772534908931849200,1.62184912109375,-0.15416187047958374,0.7725657224655151,-0.12145905196666718
1772534908941865200,1.631865234375,-0.06980597972869873,0.6996850967407227,-0.4785839021205902
1772534908951882200,1.64188232421875,-0.012536564841866493,0.4655815362930298,-0.6697964668273926
1772534908961899000,1.65189892578125,0.050158243626356125,0.2292076200246811,-0.6849945783615112
1772534908971915000,1.6619150390625,0.13071486353874207,0.024440094828605652,-0.5868557691574097
1772534908981932000,1.67193212890625,0.20644184947013855,-0.08236358314752579,-0.4695552587509155
1772534908991949000,1.681948974609375,0.29156845808029175,-0.13861513137817383,-0.3746905028820038
1772534909001965000,1.691965087890625,0.3933371603488922,-0.16413381695747375,-0.31460827589035034
1772534909011982000,1.701982177734375,0.48744717240333557,-0.08763930201530457,-0.2832285165786743
1772534909021998800,1.711998779296875,0.5320508480072021,0.1010320782661438,-0.29578185081481934
1772534909032015000,1.72201513671875,0.506353497505188,0.40949830412864685,-0.3324623703956604
1772534909042032000,1.7320322265625,0.4341280162334442,0.7942438721656799,-0.3985990583896637
1772534909052049000,1.742048828125,0.38819247484207153,1.1147183179855347,-0.48250114917755127
1772534909062065000,1.75206494140625,0.40939897298812866,1.2668620347976685,-0.5137056708335876
1772534909072082000,1.76208203125,0.49266669154167175,1.1827865839004517,-0.43602150678634644
1772534909082099000,1.772098876953125,0.552079975605011,0.9858340620994568,-0.24810834228992462
1772534909092115000,1.782114990234375,0.5726725459098816,0.858205258846283,-0.052204616367816925
1772534909102132000,1.792132080078125,0.6055301427841187,0.7746014595031738,0.05612984672188759
1772534909112149000,1.80214892578125,0.6490493416786194,0.6643444299697876,0.07525747269392014
1772534909122165000,1.8121650390625,0.6431486010551453,0.5421386361122131,0.06962967664003372
1772534909132181800,1.822181640625,0.6556012630462646,0.3555314838886261,0.0706627145409584
1772534909142199000,1.832198974609375,0.7073816657066345,0.21523721516132355,0.07740157842636108
1772534909152215000,1.842215087890625,0.7353842854499817,0.01321300771087408,0.144000843167305
1772534909162231800,1.852231689453125,0.7341416478157043,-0.10722073167562485,0.37191203236579895
1772534909172249000,1.8622490234375,0.6784871816635132,-0.00555295730009675,0.6889238357543945
